de4:de
le4:le
men4:men
de4:de
zi4:zi
de4:de
zhe4:zhe
ma4:ma
me4:me
tou4:tou
er4:er
ne4:ne
jie4:jie
ma4:ma
ba4:ba
a4:a
de4:de
na4:na
a4:a
zhe4:zhe
ya4:ya
la4:la
la4:la
ba4:ba
ma4:ma
li4:li
hng4:hng
bo4:bo
wa4:wa
shi4:shi
yo4:yo
me4:me
lo4:lo
shang4:shang
ne4:ne
na4:na
e4:e
lou4:lou
ma4:ma
bei4:bei
xu4:xu
bo4:bo
da4:da
lei4:lei
zha4:zha
lu4:lu
qiong4:qiong
le4:le
yin4:yin
la4:la
yen4:yen
bo4:bo
fiao4:fiao
lie4:lie
yan4:yan
shi4:shi
o4:o
teng4:teng
a1:ā
a2:á
a3:ǎ
a4:à
ai1:āi
ai2:ái
ai3:ǎi
ai4:ài
an1:ān
an2:án
an3:ǎn
an4:àn
ang1:āng
ang2:áng
ang3:ǎng
ang4:àng
ao1:āo
ao2:áo
ao3:ǎo
ao4:ào
ba1:bā
ba2:bá
ba3:bǎ
ba4:bà
bai1:bāi
bai2:bái
bai3:bǎi
bai4:bài
ban1:bān
ban2:bán
ban3:bǎn
ban4:bàn
bang1:bāng
bang2:báng
bang3:bǎng
bang4:bàng
bao1:bāo
bao2:báo
bao3:bǎo
bao4:bào
bei1:bēi
bei2:béi
bei3:běi
bei4:bèi
ben1:bēn
ben2:bén
ben3:běn
ben4:bèn
beng1:bēng
beng2:béng
beng3:běng
beng4:bèng
bi1:bī
bi2:bí
bi3:bǐ
bi4:bì
bian1:biān
bian2:bián
bian3:biǎn
bian4:biàn
biao1:biāo
biao2:biáo
biao3:biǎo
biao4:biào
bie1:biē
bie2:bié
bie3:biě
bie4:biè
bin1:bīn
bin2:bín
bin3:bǐn
bin4:bìn
bing1:bīng
bing2:bíng
bing3:bǐng
bing4:bìng
bo1:bō
bo2:bó
bo3:bǒ
bo4:bò
bu1:bū
bu2:bú
bu3:bǔ
bu4:bù
ca1:cā
ca2:cá
ca3:cǎ
ca4:cà
cai1:cāi
cai2:cái
cai3:cǎi
cai4:cài
can1:cān
can2:cán
can3:cǎn
can4:càn
cang1:cāng
cang2:cáng
cang3:cǎng
cang4:càng
cao1:cāo
cao2:cáo
cao3:cǎo
cao4:cào
ce1:cē
ce2:cé
ce3:cě
ce4:cè
cen1:cēn
cen2:cén
cen3:cěn
cen4:cèn
ceng1:cēng
ceng2:céng
ceng3:cěng
ceng4:cèng
ci1:cī
ci2:cí
ci3:cǐ
ci4:cì
cong1:cōng
cong2:cóng
cong3:cǒng
cong4:còng
cou1:cōu
cou2:cóu
cou3:cǒu
cou4:còu
cu1:cū
cu2:cú
cu3:cǔ
cu4:cù
cuan1:cuān
cuan2:cuán
cuan3:cuǎn
cuan4:cuàn
cui1:cuī
cui2:cuí
cui3:cuǐ
cui4:cuì
cun1:cūn
cun2:cún
cun3:cǔn
cun4:cùn
cuo1:cuō
cuo2:cuó
cuo3:cuǒ
